state	chamber	forecastyear	forecastmonth	forecastday	source	electionyear	jacobsonforecast	jacobsonforecastnumeric	note
"Montana"	"senate"	2014.0	10.0	30.0	"http://www.governing.com/topics/politics/gov-ratings-roundup-2014-statewide-elections.html"	2014.0	"Likely R"	"2"	""
"Montana"	"house"	2014.0	10.0	30.0	"http://www.governing.com/topics/politics/gov-ratings-roundup-2014-statewide-elections.html"	2014.0	"Safe R"	"1"	""
"Nebraska"	"senate"	2014.0	10.0	30.0	"http://www.governing.com/topics/politics/gov-ratings-roundup-2014-statewide-elections.html"	2014.0	"Non-partisan"	""	""
"Nebraska"	"house"	2014.0	10.0	30.0	"http://www.governing.com/topics/politics/gov-ratings-roundup-2014-statewide-elections.html"	2014.0	"Unicameral legislature"	""	""
"Nevada"	"senate"	2014.0	10.0	30.0	"http://www.governing.com/topics/politics/gov-ratings-roundup-2014-statewide-elections.html"	2014.0	"Toss-up"	"4"	""
"Nevada"	"house"	2014.0	10.0	30.0	"http://www.governing.com/topics/politics/gov-ratings-roundup-2014-statewide-elections.html"	2014.0	"Toss-up"	"4"	""
"New Hampshire"	"senate"	2014.0	10.0	30.0	"http://www.governing.com/topics/politics/gov-ratings-roundup-2014-statewide-elections.html"	2014.0	"Lean R"	"3"	""
"New Hampshire"	"house"	2014.0	10.0	30.0	"http://www.governing.com/topics/politics/gov-ratings-roundup-2014-statewide-elections.html"	2014.0	"Lean R"	"3"	""
"New Jersey"	"senate"	2014.0	10.0	30.0	"http://www.governing.com/topics/politics/gov-ratings-roundup-2014-statewide-elections.html"	2014.0	"NO ELECTIONS"	""	""
"New Jersey"	"house"	2014.0	10.0	30.0	"http://www.governing.com/topics/politics/gov-ratings-roundup-2014-statewide-elections.html"	2014.0	"NO ELECTIONS"	""	""
"New Mexico"	"senate"	2014.0	10.0	30.0	"http://www.governing.com/topics/politics/gov-ratings-roundup-2014-statewide-elections.html"	2014.0	"NO ELECTIONS"	""	""
"New Mexico"	"house"	2014.0	10.0	30.0	"http://www.governing.com/topics/politics/gov-ratings-roundup-2014-statewide-elections.html"	2014.0	"Toss-up"	"4"	""
"New York"	"senate"	2014.0	10.0	30.0	"http://www.governing.com/topics/politics/gov-ratings-roundup-2014-statewide-elections.html"	2014.0	"Toss-up"	"4"	""
"New York"	"house"	2014.0	10.0	30.0	"http://www.governing.com/topics/politics/gov-ratings-roundup-2014-statewide-elections.html"	2014.0	"Safe D"	"7"	""
"North Carolina"	"senate"	2014.0	10.0	30.0	"http://www.governing.com/topics/politics/gov-ratings-roundup-2014-statewide-elections.html"	2014.0	"Likely R"	"2"	""
"North Carolina"	"house"	2014.0	10.0	30.0	"http://www.governing.com/topics/politics/gov-ratings-roundup-2014-statewide-elections.html"	2014.0	"Likely R"	"2"	""
"North Dakota"	"senate"	2014.0	10.0	30.0	"http://www.governing.com/topics/politics/gov-ratings-roundup-2014-statewide-elections.html"	2014.0	"Safe R"	"1"	""
"North Dakota"	"house"	2014.0	10.0	30.0	"http://www.governing.com/topics/politics/gov-ratings-roundup-2014-statewide-elections.html"	2014.0	"Safe R"	"1"	""
"Ohio"	"senate"	2014.0	10.0	30.0	"http://www.governing.com/topics/politics/gov-ratings-roundup-2014-statewide-elections.html"	2014.0	"Safe R"	"1"	""
"Ohio"	"house"	2014.0	10.0	30.0	"http://www.governing.com/topics/politics/gov-ratings-roundup-2014-statewide-elections.html"	2014.0	"Safe R"	"1"	""
"Oklahoma"	"senate"	2014.0	10.0	30.0	"http://www.governing.com/topics/politics/gov-ratings-roundup-2014-statewide-elections.html"	2014.0	"Safe R"	"1"	""
"Oklahoma"	"house"	2014.0	10.0	30.0	"http://www.governing.com/topics/politics/gov-ratings-roundup-2014-statewide-elections.html"	2014.0	"Safe R"	"1"	""
"Oregon"	"senate"	2014.0	10.0	30.0	"http://www.governing.com/topics/politics/gov-ratings-roundup-2014-statewide-elections.html"	2014.0	"Lean D"	"5"	""
"Oregon"	"house"	2014.0	10.0	30.0	"http://www.governing.com/topics/politics/gov-ratings-roundup-2014-statewide-elections.html"	2014.0	"Likely D"	"6"	""
"Pennsylvania"	"senate"	2014.0	10.0	30.0	"http://www.governing.com/topics/politics/gov-ratings-roundup-2014-statewide-elections.html"	2014.0	"Likely R"	"2"	""
"Pennsylvania"	"house"	2014.0	10.0	30.0	"http://www.governing.com/topics/politics/gov-ratings-roundup-2014-statewide-elections.html"	2014.0	"Likely R"	"2"	""
"Rhode Island"	"senate"	2014.0	10.0	30.0	"http://www.governing.com/topics/politics/gov-ratings-roundup-2014-statewide-elections.html"	2014.0	"Safe D"	"7"	""
"Rhode Island"	"house"	2014.0	10.0	30.0	"http://www.governing.com/topics/politics/gov-ratings-roundup-2014-statewide-elections.html"	2014.0	"Safe D"	"7"	""
"South Carolina"	"senate"	2014.0	10.0	30.0	"http://www.governing.com/topics/politics/gov-ratings-roundup-2014-statewide-elections.html"	2014.0	"NO ELECTIONS"	""	""
"South Carolina"	"house"	2014.0	10.0	30.0	"http://www.governing.com/topics/politics/gov-ratings-roundup-2014-statewide-elections.html"	2014.0	"Safe R"	"1"	""
"South Dakota"	"senate"	2014.0	10.0	30.0	"http://www.governing.com/topics/politics/gov-ratings-roundup-2014-statewide-elections.html"	2014.0	"Safe R"	"1"	""
"South Dakota"	"house"	2014.0	10.0	30.0	"http://www.governing.com/topics/politics/gov-ratings-roundup-2014-statewide-elections.html"	2014.0	"Safe R"	"1"	""
"Tennessee"	"senate"	2014.0	10.0	30.0	"http://www.governing.com/topics/politics/gov-ratings-roundup-2014-statewide-elections.html"	2014.0	"Safe R"	"1"	""
"Tennessee"	"house"	2014.0	10.0	30.0	"http://www.governing.com/topics/politics/gov-ratings-roundup-2014-statewide-elections.html"	2014.0	"Safe R"	"1"	""
"Texas"	"senate"	2014.0	10.0	30.0	"http://www.governing.com/topics/politics/gov-ratings-roundup-2014-statewide-elections.html"	2014.0	"Safe R"	"1"	""
"Texas"	"house"	2014.0	10.0	30.0	"http://www.governing.com/topics/politics/gov-ratings-roundup-2014-statewide-elections.html"	2014.0	"Safe R"	"1"	""
"Utah"	"senate"	2014.0	10.0	30.0	"http://www.governing.com/topics/politics/gov-ratings-roundup-2014-statewide-elections.html"	2014.0	"Safe R"	"1"	""
"Utah"	"house"	2014.0	10.0	30.0	"http://www.governing.com/topics/politics/gov-ratings-roundup-2014-statewide-elections.html"	2014.0	"Safe R"	"1"	""
"Vermont"	"senate"	2014.0	10.0	30.0	"http://www.governing.com/topics/politics/gov-ratings-roundup-2014-statewide-elections.html"	2014.0	"Safe D"	"7"	""
"Vermont"	"house"	2014.0	10.0	30.0	"http://www.governing.com/topics/politics/gov-ratings-roundup-2014-statewide-elections.html"	2014.0	"Safe D"	"7"	""
"Virginia"	"senate"	2014.0	10.0	30.0	"http://www.governing.com/topics/politics/gov-ratings-roundup-2014-statewide-elections.html"	2014.0	"NO ELECTIONS"	""	""
"Virginia"	"house"	2014.0	10.0	30.0	"http://www.governing.com/topics/politics/gov-ratings-roundup-2014-statewide-elections.html"	2014.0	"NO ELECTIONS"	""	""
"Washington"	"senate"	2014.0	10.0	30.0	"http://www.governing.com/topics/politics/gov-ratings-roundup-2014-statewide-elections.html"	2014.0	"Lean R"	"3"	""
"Washington"	"house"	2014.0	10.0	30.0	"http://www.governing.com/topics/politics/gov-ratings-roundup-2014-statewide-elections.html"	2014.0	"Likely D"	"6"	""
"West Virginia"	"senate"	2014.0	10.0	30.0	"http://www.governing.com/topics/politics/gov-ratings-roundup-2014-statewide-elections.html"	2014.0	"Likely D"	"6"	""
"West Virginia"	"house"	2014.0	10.0	30.0	"http://www.governing.com/topics/politics/gov-ratings-roundup-2014-statewide-elections.html"	2014.0	"Toss-up"	"4"	""
"Wisconsin"	"senate"	2014.0	10.0	30.0	"http://www.governing.com/topics/politics/gov-ratings-roundup-2014-statewide-elections.html"	2014.0	"Lean R"	"3"	""
"Wisconsin"	"house"	2014.0	10.0	30.0	"http://www.governing.com/topics/politics/gov-ratings-roundup-2014-statewide-elections.html"	2014.0	"Safe R"	"1"	""
"Wyoming"	"senate"	2014.0	10.0	30.0	"http://www.governing.com/topics/politics/gov-ratings-roundup-2014-statewide-elections.html"	2014.0	"Safe R"	"1"	""
"Wyoming"	"house"	2014.0	10.0	30.0	"http://www.governing.com/topics/politics/gov-ratings-roundup-2014-statewide-elections.html"	2014.0	"Safe R"	"1"	""
"Alabama"	"senate"	2016.0	5.0	19.0	"http://www.governing.com/topics/elections/gov-democrats-look-regain-ground-legislatures.html"	2016.0	"NO ELECTIONS"	""	""
"Alabama"	"house"	2016.0	5.0	19.0	"http://www.governing.com/topics/elections/gov-democrats-look-regain-ground-legislatures.html"	2016.0	"NO ELECTIONS"	""	""
"Alaska"	"senate"	2016.0	5.0	19.0	"http://www.governing.com/topics/elections/gov-democrats-look-regain-ground-legislatures.html"	2016.0	"Safe R"	"1"	""
"Alaska"	"house"	2016.0	5.0	19.0	"http://www.governing.com/topics/elections/gov-democrats-look-regain-ground-legislatures.html"	2016.0	"Likely R"	"2"	""
"Arizona"	"senate"	2016.0	5.0	19.0	"http://www.governing.com/topics/elections/gov-democrats-look-regain-ground-legislatures.html"	2016.0	"Lean R"	"3"	""
"Arizona"	"house"	2016.0	5.0	19.0	"http://www.governing.com/topics/elections/gov-democrats-look-regain-ground-legislatures.html"	2016.0	"Lean R"	"3"	""
"Arkansas"	"senate"	2016.0	5.0	19.0	"http://www.governing.com/topics/elections/gov-democrats-look-regain-ground-legislatures.html"	2016.0	"Safe R"	"1"	""
"Arkansas"	"house"	2016.0	5.0	19.0	"http://www.governing.com/topics/elections/gov-democrats-look-regain-ground-legislatures.html"	2016.0	"Safe R"	"1"	""
"California"	"senate"	2016.0	5.0	19.0	"http://www.governing.com/topics/elections/gov-democrats-look-regain-ground-legislatures.html"	2016.0	"Safe D"	"7"	""
"California"	"house"	2016.0	5.0	19.0	"http://www.governing.com/topics/elections/gov-democrats-look-regain-ground-legislatures.html"	2016.0	"Safe D"	"7"	""
"Colorado"	"senate"	2016.0	5.0	19.0	"http://www.governing.com/topics/elections/gov-democrats-look-regain-ground-legislatures.html"	2016.0	"Toss-up"	"4"	""
"Colorado"	"house"	2016.0	5.0	19.0	"http://www.governing.com/topics/elections/gov-democrats-look-regain-ground-legislatures.html"	2016.0	"Lean D"	"5"	""
"Connecticut"	"senate"	2016.0	5.0	19.0	"http://www.governing.com/topics/elections/gov-democrats-look-regain-ground-legislatures.html"	2016.0	"Toss-up"	"4"	""
"Connecticut"	"house"	2016.0	5.0	19.0	"http://www.governing.com/topics/elections/gov-democrats-look-regain-ground-legislatures.html"	2016.0	"Lean D"	"5"	""
"Delaware"	"senate"	2016.0	5.0	19.0	"http://www.governing.com/topics/elections/gov-democrats-look-regain-ground-legislatures.html"	2016.0	"Safe D"	"7"	""
"Delaware"	"house"	2016.0	5.0	19.0	"http://www.governing.com/topics/elections/gov-democrats-look-regain-ground-legislatures.html"	2016.0	"Safe D"	"7"	""
"Florida"	"senate"	2016.0	5.0	19.0	"http://www.governing.com/topics/elections/gov-democrats-look-regain-ground-legislatures.html"	2016.0	"Likely R"	"2"	""
"Florida"	"house"	2016.0	5.0	19.0	"http://www.governing.com/topics/elections/gov-democrats-look-regain-ground-legislatures.html"	2016.0	"Likely R"	"2"	""
"Georgia"	"senate"	2016.0	5.0	19.0	"http://www.governing.com/topics/elections/gov-democrats-look-regain-ground-legislatures.html"	2016.0	"Safe R"	"1"	""
"Georgia"	"house"	2016.0	5.0	19.0	"http://www.governing.com/topics/elections/gov-democrats-look-regain-ground-legislatures.html"	2016.0	"Safe R"	"1"	""
"Hawaii"	"senate"	2016.0	5.0	19.0	"http://www.governing.com/topics/elections/gov-democrats-look-regain-ground-legislatures.html"	2016.0	"Safe D"	"7"	""
"Hawaii"	"house"	2016.0	5.0	19.0	"http://www.governing.com/topics/elections/gov-democrats-look-regain-ground-legislatures.html"	2016.0	"Safe D"	"7"	""
"Idaho"	"senate"	2016.0	5.0	19.0	"http://www.governing.com/topics/elections/gov-democrats-look-regain-ground-legislatures.html"	2016.0	"Safe R"	"1"	""
"Idaho"	"house"	2016.0	5.0	19.0	"http://www.governing.com/topics/elections/gov-democrats-look-regain-ground-legislatures.html"	2016.0	"Safe R"	"1"	""
"Illinois"	"senate"	2016.0	5.0	19.0	"http://www.governing.com/topics/elections/gov-democrats-look-regain-ground-legislatures.html"	2016.0	"Likely D"	"6"	""
"Illinois"	"house"	2016.0	5.0	19.0	"http://www.governing.com/topics/elections/gov-democrats-look-regain-ground-legislatures.html"	2016.0	"Likely D"	"6"	""
"Indiana"	"senate"	2016.0	5.0	19.0	"http://www.governing.com/topics/elections/gov-democrats-look-regain-ground-legislatures.html"	2016.0	"Safe R"	"1"	""
"Indiana"	"house"	2016.0	5.0	19.0	"http://www.governing.com/topics/elections/gov-democrats-look-regain-ground-legislatures.html"	2016.0	"Safe R"	"1"	""
"Iowa"	"senate"	2016.0	5.0	19.0	"http://www.governing.com/topics/elections/gov-democrats-look-regain-ground-legislatures.html"	2016.0	"Lean D"	"5"	""
"Iowa"	"house"	2016.0	5.0	19.0	"http://www.governing.com/topics/elections/gov-democrats-look-regain-ground-legislatures.html"	2016.0	"Likely R"	"2"	""
"Kansas"	"senate"	2016.0	5.0	19.0	"http://www.governing.com/topics/elections/gov-democrats-look-regain-ground-legislatures.html"	2016.0	"Likely R"	"2"	""
"Kansas"	"house"	2016.0	5.0	19.0	"http://www.governing.com/topics/elections/gov-democrats-look-regain-ground-legislatures.html"	2016.0	"Likely R"	"2"	""
"Kentucky"	"senate"	2016.0	5.0	19.0	"http://www.governing.com/topics/elections/gov-democrats-look-regain-ground-legislatures.html"	2016.0	"Safe R"	"1"	""
"Kentucky"	"house"	2016.0	5.0	19.0	"http://www.governing.com/topics/elections/gov-democrats-look-regain-ground-legislatures.html"	2016.0	"Lean D"	"5"	""
"Louisiana"	"senate"	2016.0	5.0	19.0	"http://www.governing.com/topics/elections/gov-democrats-look-regain-ground-legislatures.html"	2016.0	"NO ELECTIONS"	""	""
"Louisiana"	"house"	2016.0	5.0	19.0	"http://www.governing.com/topics/elections/gov-democrats-look-regain-ground-legislatures.html"	2016.0	"NO ELECTIONS"	""	""
"Maine"	"senate"	2016.0	5.0	19.0	"http://www.governing.com/topics/elections/gov-democrats-look-regain-ground-legislatures.html"	2016.0	"Toss-up"	"4"	""
"Maine"	"house"	2016.0	5.0	19.0	"http://www.governing.com/topics/elections/gov-democrats-look-regain-ground-legislatures.html"	2016.0	"Lean D"	"5"	""
"Maryland"	"senate"	2016.0	5.0	19.0	"http://www.governing.com/topics/elections/gov-democrats-look-regain-ground-legislatures.html"	2016.0	"NO ELECTIONS"	""	""
"Maryland"	"house"	2016.0	5.0	19.0	"http://www.governing.com/topics/elections/gov-democrats-look-regain-ground-legislatures.html"	2016.0	"NO ELECTIONS"	""	""
"Massachusetts"	"senate"	2016.0	5.0	19.0	"http://www.governing.com/topics/elections/gov-democrats-look-regain-ground-legislatures.html"	2016.0	"Safe D"	"7"	""
"Massachusetts"	"house"	2016.0	5.0	19.0	"http://www.governing.com/topics/elections/gov-democrats-look-regain-ground-legislatures.html"	2016.0	"Safe D"	"7"	""
"Michigan"	"senate"	2016.0	5.0	19.0	"http://www.governing.com/topics/elections/gov-democrats-look-regain-ground-legislatures.html"	2016.0	"NO ELECTIONS"	""	""
"Michigan"	"house"	2016.0	5.0	19.0	"http://www.governing.com/topics/elections/gov-democrats-look-regain-ground-legislatures.html"	2016.0	"Lean R"	"3"	""
"Minnesota"	"senate"	2016.0	5.0	19.0	"http://www.governing.com/topics/elections/gov-democrats-look-regain-ground-legislatures.html"	2016.0	"Lean D"	"5"	""
"Minnesota"	"house"	2016.0	5.0	19.0	"http://www.governing.com/topics/elections/gov-democrats-look-regain-ground-legislatures.html"	2016.0	"Lean R"	"3"	""
"Mississippi"	"senate"	2016.0	5.0	19.0	"http://www.governing.com/topics/elections/gov-democrats-look-regain-ground-legislatures.html"	2016.0	"NO ELECTIONS"	""	""
"Mississippi"	"house"	2016.0	5.0	19.0	"http://www.governing.com/topics/elections/gov-democrats-look-regain-ground-legislatures.html"	2016.0	"NO ELECTIONS"	""	""
"Missouri"	"senate"	2016.0	5.0	19.0	"http://www.governing.com/topics/elections/gov-democrats-look-regain-ground-legislatures.html"	2016.0	"Likely R"	"2"	""
"Missouri"	"house"	2016.0	5.0	19.0	"http://www.governing.com/topics/elections/gov-democrats-look-regain-ground-legislatures.html"	2016.0	"Likely R"	"2"	""
"Montana"	"senate"	2016.0	5.0	19.0	"http://www.governing.com/topics/elections/gov-democrats-look-regain-ground-legislatures.html"	2016.0	"Safe R"	"1"	""
"Montana"	"house"	2016.0	5.0	19.0	"http://www.governing.com/topics/elections/gov-democrats-look-regain-ground-legislatures.html"	2016.0	"Safe R"	"1"	""
"Nebraska"	"senate"	2016.0	5.0	19.0	"http://www.governing.com/topics/elections/gov-democrats-look-regain-ground-legislatures.html"	2016.0	"Non-partisan"	""	""
"Nebraska"	"house"	2016.0	5.0	19.0	"http://www.governing.com/topics/elections/gov-democrats-look-regain-ground-legislatures.html"	2016.0	"Unicameral legislature"	""	""
"Nevada"	"senate"	2016.0	5.0	19.0	"http://www.governing.com/topics/elections/gov-democrats-look-regain-ground-legislatures.html"	2016.0	"Toss-up"	"4"	""
"Nevada"	"house"	2016.0	5.0	19.0	"http://www.governing.com/topics/elections/gov-democrats-look-regain-ground-legislatures.html"	2016.0	"Toss-up"	"4"	""
"New Hampshire"	"senate"	2016.0	5.0	19.0	"http://www.governing.com/topics/elections/gov-democrats-look-regain-ground-legislatures.html"	2016.0	"Toss-up"	"4"	""
"New Hampshire"	"house"	2016.0	5.0	19.0	"http://www.governing.com/topics/elections/gov-democrats-look-regain-ground-legislatures.html"	2016.0	"Lean R"	"3"	""
"New Jersey"	"senate"	2016.0	5.0	19.0	"http://www.governing.com/topics/elections/gov-democrats-look-regain-ground-legislatures.html"	2016.0	"NO ELECTIONS"	""	""
"New Jersey"	"house"	2016.0	5.0	19.0	"http://www.governing.com/topics/elections/gov-democrats-look-regain-ground-legislatures.html"	2016.0	"NO ELECTIONS"	""	""
"New Mexico"	"senate"	2016.0	5.0	19.0	"http://www.governing.com/topics/elections/gov-democrats-look-regain-ground-legislatures.html"	2016.0	"Lean D"	"5"	""
"New Mexico"	"house"	2016.0	5.0	19.0	"http://www.governing.com/topics/elections/gov-democrats-look-regain-ground-legislatures.html"	2016.0	"Toss-up"	"4"	""
"New York"	"senate"	2016.0	5.0	19.0	"http://www.governing.com/topics/elections/gov-democrats-look-regain-ground-legislatures.html"	2016.0	"Toss-up"	"4"	""
"New York"	"house"	2016.0	5.0	19.0	"http://www.governing.com/topics/elections/gov-democrats-look-regain-ground-legislatures.html"	2016.0	"Safe D"	"7"	""
"North Carolina"	"senate"	2016.0	5.0	19.0	"http://www.governing.com/topics/elections/gov-democrats-look-regain-ground-legislatures.html"	2016.0	"Lean R"	"3"	""
"North Carolina"	"house"	2016.0	5.0	19.0	"http://www.governing.com/topics/elections/gov-democrats-look-regain-ground-legislatures.html"	2016.0	"Lean R"	"3"	""
"North Dakota"	"senate"	2016.0	5.0	19.0	"http://www.governing.com/topics/elections/gov-democrats-look-regain-ground-legislatures.html"	2016.0	"Safe R"	"1"	""
"North Dakota"	"house"	2016.0	5.0	19.0	"http://www.governing.com/topics/elections/gov-democrats-look-regain-ground-legislatures.html"	2016.0	"Safe R"	"1"	""
