CAND_ID,CAND_NAME,CAND_ICI,PTY_CD,CAND_PTY_AFFILIATION,TTL_RECEIPTS,TRANS_FROM_AUTH,TTL_DISB,TRANS_TO_AUTH,COH_BOP,COH_COP,CAND_CONTRIB,CAND_LOANS,OTHER_LOANS,CAND_LOAN_REPAY,OTHER_LOAN_REPAY,DEBTS_OWED_BY,TTL_INDIV_CONTRIB,CAND_OFFICE_ST,CAND_OFFICE_DISTRICT,SPEC_ELECTION,PRIM_ELECTION,RUN_ELECTION,GEN_ELECTION,GEN_ELECTION_PRECENT,OTHER_POL_CMTE_CONTRIB,POL_PTY_CONTRIB,CVG_END_DT,INDIV_REFUNDS,CMTE_REFUNDS
H8SC02114,"ROBERTSON, ANNABELLE",C,1,DEM,0,0,0,0,-627.68,-627.68,0,0,0,0,0,6070,0,SC,02,,,,,,0,0,09/30/2022,0,0
H2SC02059,"WILSON, JOE THE HON.",I,2,REP,914759.59,11215.48,688099.2,0,74366.49,301026.88,0,0,0,0,0,0,502791.7,SC,02,,,,,,400750,0,09/30/2022,4537.65,0
H4SC03111,"CLEVELAND, HOSEA N",C,1,DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,SC,03,,,,,,0,0,09/30/2021,0,0
H0SC03077,"DUNCAN, JEFFREY D MR.",I,2,REP,1545865.58,22514.63,1343505.52,0,482411.17,684771.23,0,0,0,0,0,0,983210.17,SC,03,,,,,,537260.2,0,09/30/2022,6750,0
H0SC04281,"NELSON, KIMBERLY",C,1,DEM,0,0,317.02,0,317.02,0,0,0,0,0,0,0,0,SC,04,,,,,,0,0,01/30/2021,0,0
H8SC04227,"TURNER, D LEE",O,1,DEM,14629,0,5752,0,0,8877,0,0,0,0,0,0,14629,SC,04,,,,,,0,0,09/30/2022,0,0
H0SC04240,"SMART, ANDREW THOMAS",C,2,REP,0,0,0,0,2556.51,2556.51,0,0,0,0,0,0,0,SC,04,,,,,,0,0,09/30/2022,0,0
H0SC04257,"GOWDY, TREY",I,2,REP,0,0,905413.15,0,934611.7,29198.55,0,0,0,0,0,0,0,SC,04,,,,,,0,0,09/30/2021,0,0
H2SC04139,"LAPIERRE, MICHAEL JAMES MR.",C,2,REP,185207.43,0,185207.43,0,0,0,0,172669.93,0,118125.28,0,0,12537.5,SC,04,,,,,,0,0,09/06/2022,20,0
H2SC04147,"BURNS, MARK",C,2,REP,250045.09,0,248699.34,0,0,1345.75,0,100000,0,0,0,109590.8,150045.09,SC,04,,,,,,0,0,09/30/2022,13300,0
H2SC04154,"ABUZEID, GEORGE ASSAD",C,2,REP,19794.41,0,20507.94,0,0,0,2427.41,4800,0,0,0,0,12567,SC,04,,,,,,0,0,09/30/2022,0,0
H8SC04250,"TIMMONS, WILLIAM R IV",I,2,REP,1130398.53,82528.4,1062289.81,0,8690.42,76799.14,0,65000,0,238334.38,0,391742.05,327320.13,SC,04,,,,,,655550,0,09/30/2022,0,0
H8SC04342,"BRIGHT, LEE",O,2,REP,0,0,175,0,1583.22,1408.22,0,0,0,0,0,0,0,SC,04,,,,,,0,0,09/30/2022,0,0
H0SC05056,"BROWN, MAURICUS",C,1,DEM,0,0,3353.13,0,3353.13,0,0,0,0,0,0,0,0,SC,05,,,,,,0,0,01/11/2021,0,0
H2SC05094,"ECKERT, KEVIN",C,1,DEM,16378.66,0,14843.06,0,1139.54,2675.14,0,510.46,6000,0,186.61,6323.85,9868.2,SC,05,,,,,,0,0,05/25/2022,0,0
H8SC05158,"NORMAN, RALPH W. JR.",I,2,REP,802414.53,31130.15,1004057.78,0,727939.05,526295.8,0,0,0,490000,0,0,503766.68,SC,05,,,,,,259025,0,09/30/2022,400,0
H2SC02042,"CLYBURN, JAMES E.",I,1,DEM,3225519.49,0,2661333.65,0,1980495.33,2544681.17,0,0,0,0,0,0,1435437.61,SC,06,,,,,,1786100,0,09/30/2022,8515.12,7000
H2SC06019,"TALLON, ROBIN",C,1,DEM,230932.44,0,361377.39,0,1145974.1,1015529.15,0,0,0,0,0,11521.38,0,SC,06,,,,,,0,0,09/30/2022,0,0
H2SC06134,"DIXON, GREGG MARCEL",C,1,DEM,232209.51,0,201932.74,0,0,30276.77,2935.16,0,0,0,0,0,229274.35,SC,06,,,,,,0,0,09/30/2022,0,0
H2SC06118,"CHAPMAN, JOHN",C,2,REP,2735,0,2716.04,0,200,218.96,0,0,0,0,0,0,2735,SC,06,,,,,,0,0,12/31/2021,0,0
H2SC06142,"BUCKNER, DUKE",C,2,REP,143870.27,0,124374.52,0,0,19495.75,20085,0,0,0,0,0,112722.97,SC,06,,,,,,0,10000,09/30/2022,1040,0
H2SC06159,"POLLARD, AURIOL SONIA",C,2,REP,17413,0,17413,0,0,0,0,0,0,0,0,0,17313,SC,06,,,,,,0,0,09/29/2022,0,0
H2SC07066,"RICE, TOM",I,2,REP,1979106.37,0,2688642.8,0,1121353.63,411817.2,0,0,0,0,0,0,1236739.82,SC,07,,,,,,741150.01,0,09/30/2022,279710,111100
H2SC07173,"RICHARDSON, WILLIAM KENNETH",C,2,REP,863272.99,0,863272.99,0,0,0,0,600000,0,493071,0,0,262772.99,SC,07,,,,,,0,0,07/26/2022,9900,0
H2SC07207,"SPURLOCK, JEANETTE M",C,2,REP,1040.84,0,2762.71,0,50,-1918.9,0,0,0,0,0,0,841.04,SC,07,,,,,,0,0,04/21/2022,0,0
H2SC07215,"DUNN, TOM",C,2,REP,39131.48,0,39131.48,0,0,0,0,1000,0,0,0,1000,38131.48,SC,07,,,,,,0,0,02/28/2022,225,0
H2SC07223,"REICHERT, STEVE",C,2,REP,16575,0,16575,0,0,0,0,0,0,0,0,0,16575,SC,07,,,,,,0,0,08/08/2022,0,0
H2SC07231,"ARTHUR, BARBARA MRS.",C,2,REP,155624.05,0,155624.05,0,0,0,3239.44,90000,0,0,0,90000,61134.61,SC,07,,,,,,0,1000,07/14/2022,500,0
H2SC07256,"ALLEN, GRAHAM",C,2,REP,801790.92,0,801790.92,0,0,0,0,92000,0,92000,0,0,709693.93,SC,07,,,,,,0,0,03/31/2022,8910,0
H2SC07272,"MCBRIDE, MARK STRUTHERS",C,2,REP,51353.81,0,48511.86,0,0,2841.95,0,0,0,0,0,0,51353.81,SC,07,,,,,,0,0,07/14/2022,100,0
H2SC07280,"FRY, RUSSELL",C,2,REP,1046178.1,0,927159.87,0,0,119018.23,107.96,2900,0,2900,0,122250,918860.17,SC,07,,,,,,124050,0,09/30/2022,7045.5,0
H2SC07298,"BARTON, GARRETT DR.",C,2,REP,255798.47,0,255510.04,0,0,288.43,0,156000,0,0,0,156506.2,97298.47,SC,07,,,,,,2500,0,09/30/2022,1450,0
H2SC07306,"MORRIS, SPENCER ALLEN",C,2,REP,24185.44,0,35017.83,0,0,775,1200,15000,0,0,0,15000,5923.27,SC,07,,,,,,0,0,07/15/2022,0,0
H2SD01058,"RYDER, RYAN",C,1,DEM,308.95,0,308.95,0,0,0,308.95,0,0,0,0,0,0,SD,00,,,,,,0,0,03/04/2022,0,0
H2SD01041,"HOWARD, TAFFY",C,2,REP,332055.62,0,332055.62,0,0,0,0,0,0,0,0,0,327260.62,SD,00,,,,,,3545,0,06/30/2022,22700,0
H8SD01055,"JOHNSON, DUSTY",I,2,REP,2449306.95,0,1234550.76,25000,1050140.72,2264896.91,165,0,0,0,0,0,1595820.7,SD,00,,,,,,834250,0,09/30/2022,0,2000
H8SD01063,"KREBS, SHANTEL",O,2,REP,0,0,0,0,43503.65,43503.65,0,0,0,0,0,0,0,SD,00,,,,,,0,0,03/31/2022,0,0
H0TN01092,"WALSINGHAM, BLAIR NICOLE",O,1,DEM,138.29,0,7674.74,0,7536.45,0,0,0,0,0,0,0,0,TN,01,,,,,,0,0,09/30/2022,0,0
H8TN01079,"OLSEN, MARTIN",C,1,DEM,0,0,244.07,0,244.07,0,0,0,0,0,0,0,0,TN,01,,,,,,0,0,12/31/2021,0,0
H0TN01100,"DARDEN, STEPHEN MATSON MR.",O,2,REP,4984.69,0,4960,0,-24.69,0,4984.69,0,0,0,0,0,0,TN,01,,,,,,0,0,06/30/2022,3500,700
H0TN01118,"HARSHBARGER, DIANA",I,2,REP,1730370.94,6.6,1142682.02,27500,257845.83,845534.75,0,0,0,0,0,250000,1157129.78,TN,01,,,,,,380571.18,0,09/30/2022,3150,0
H0TN01142,"GAPP, JOSHUA",O,2,REP,9979.49,0,15141.92,0,5162.51,.08,0,9979.49,0,0,0,1097.51,0,TN,01,,,,,,0,0,02/24/2021,0,0
H2TN02120,"HARMON, MARK DESMOND DR.",C,1,DEM,73634.27,0,55186.67,0,0,18447.6,3158.5,0,0,0,0,0,68197.77,TN,02,,,,,,1500,778,09/30/2022,0,0
H8TN02176,"HOYOS, RENEE",C,1,DEM,0,0,209.82,0,209.82,0,0,0,0,0,0,0,0,TN,02,,,,,,0,0,03/31/2021,0,0
H8TN02069,"DUNCAN, JOHN J REP. JR.",I,2,REP,23363.78,0,62985.58,8000,561930.34,522308.54,0,0,0,0,0,0,0,TN,02,,,,,,0,0,09/30/2022,0,0
H8TN02119,"BURCHETT, TIM",I,2,REP,1324587.1,0,980873.73,10000,593677.72,937391.09,0,0,0,0,0,13803.29,1186115.22,TN,02,,,,,,133600,0,09/30/2022,10035,0
H8TN02127,"MATLOCK, JAMES LLOYD",O,2,REP,0,0,0,0,1130.8,1130.8,0,0,0,0,0,240000,0,TN,02,,,,,,0,0,09/30/2022,0,0
H8TN02200,"EMERT, JASON",O,2,REP,0,0,0,0,.6,.6,0,0,0,0,0,247905,0,TN,02,,,,,,0,0,06/30/2022,0,0
H0TN03452,"GORMAN, MEG",C,1,DEM,55946.76,0,46909.53,0,8083.38,17120.61,0,0,0,0,0,0,55946.76,TN,03,,,,,,0,0,09/30/2022,0,0
H2TN03201,"DOSS, NATHANIEL MR. III",C,1,DEM,0,0,0,0,0,0,0,0,0,0,0,0,1710,TN,03,,,,,,0,0,06/30/2021,0,0
H2TN03219,"GORMAN, MARY",C,1,DEM,55946.76,0,46909.53,0,8083.38,17120.61,0,0,0,0,0,0,55946.76,TN,03,,,,,,0,0,09/30/2022,0,0
H2TN03235,"ADAMS, MATT",C,1,DEM,21641.32,0,20520.78,0,0,1123.54,6702.73,0,0,0,0,0,14938.59,TN,03,,,,,,0,0,12/31/2021,0,0
H0TN03254,"FLEISCHMANN, CHARLES J",I,2,REP,933776.28,0,811595.65,0,1880341.32,2002521.95,0,0,0,415000,0,0,545638.76,TN,03,,,,,,124197.5,261900,09/30/2022,5800,0
H2TN03227,"MORGAN, KENNETH FARRELL MR. SR",C,2,REP,24350,0,24350,0,0,0,0,16000,0,1751.4,0,0,8350,TN,03,,,,,,0,0,02/02/2022,0,0
H2TN03243,"CASEY, SANDY FOR",C,2,REP,21654.63,0,18780.79,0,0,3113.54,13717.5,404.7,0,0,0,404.7,7532.43,TN,03,,,,,,0,0,09/30/2022,0,0
H8TN04107,"HALE, CHRISTOPHER JOLLY",C,1,DEM,2306.78,0,8041.7,0,5734.92,0,1754.24,0,0,0,0,0,371,TN,04,,,,,,0,0,06/30/2021,0,0
H8TN04123,"STEELE, RUSSELL",C,1,DEM,5693.15,0,5270.11,0,0,397.04,0,1645.68,720.32,350,0,4808.05,2921.23,TN,04,,,,,,0,125,09/30/2022,0,0
H0TN04195,"DESJARLAIS, SCOTT HON.",I,2,REP,145830.67,0,145127.06,0,302649.35,303352.96,0,0,0,0,0,0,62411.41,TN,04,,,,,,81500,0,09/30/2022,2500,0
H0TN04260,"MEYER, LAWRENCE DOUG NORVILLE DOUGLAS ",C,2,REP,0,0,3624.34,0,3624.34,0,0,0,0,3624.34,0,12561.58,0,TN,04,,,,,,0,0,06/30/2021,0,0
H2TN04282,"MEYER, LAWRENCE N. D.",C,2,REP,0,0,3624.34,0,3624.34,0,0,0,0,3624.34,0,12561.58,0,TN,04,,,,,,0,0,06/30/2021,0,0
H2TN43017,"HUBBARD, STEVEN ERICH MR.",C,3,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,TN,04,,,,,,0,0,09/01/2022,0,0
H0TN05333,"BAUTISTA-JONES, JUSTIN",C,1,DEM,0,0,0,0,20608.19,21016.19,0,0,0,0,0,1545.06,0,TN,05,,,,,,0,0,09/30/2021,0,0
H0TN05382,"HAYNES, KEEDA",C,1,DEM,0,0,8953.49,0,8953.49,0,0,0,0,0,0,0,0,TN,05,,,,,,0,0,08/09/2021,0,0
H2TN05131,"COOPER, JAMES",I,1,DEM,1317628.24,0,1321538.9,0,272934.31,269023.65,0,0,0,0,0,0,827283.01,TN,05,,,,,,489240,0,09/30/2022,706377.59,49000
H2TN05438,"CAMPBELL, HEIDI",O,1,DEM,862431.71,0,265075.62,0,0,597356.09,0,0,0,0,0,0,821601.72,TN,05,,,,,,39679.99,1150,09/30/2022,6300,1250
H2TN05297,"MCKNIGHT, QUINCY",O,2,REP,34087.7,0,34087.7,0,0,0,0,0,0,0,0,0,34087.7,TN,05,,,,,,0,0,03/13/2022,0,0
H2TN05339,"STARBUCK, ROBBY",O,2,REP,473190.1,0,471967.59,0,0,1222.51,0,54000,0,500,0,67476.97,402079.71,TN,05,,,,,,14900,0,09/30/2022,30465.82,0
H2TN05347,"BROOKS, NATISHA LOUISE",O,2,REP,111258.91,0,39651.06,0,1016.47,20815.58,976,0,0,0,0,0,109729.95,TN,05,,,,,,0,0,09/30/2022,0,0
H2TN05354,"LEE, WILLIAM BAXTER",O,2,REP,652890,0,632389.42,0,0,22300.58,0,317380,0,0,0,327380,333330,TN,05,,,,,,0,0,09/30/2022,315670,0
H2TN05362,"ORTAGUS, MORGAN",O,2,REP,649236.26,40976.51,632774.47,0,0,16461.79,0,0,0,0,0,0,566759.75,TN,05,,,,,,41500,0,09/30/2022,127950,17000
H2TN05370,"WINSTEAD, KURT",O,2,REP,2243178.57,0,2241178.62,0,0,1999.95,0,1192966,0,460000,0,749191,1009105,TN,05,,,,,,40000,0,09/30/2022,144400,0
H2TN05396,"BATCHELOR, GENI MRS.",O,2,REP,21439.07,0,18846.7,0,0,2592.37,0,15438,0,0,0,15438,5771.78,TN,05,,,,,,0,0,09/30/2022,0,0
H2TN05404,"HARWELL, BETH",O,2,REP,1072825.5,0,1072825.5,0,0,0,0,150000,0,20050.68,0,0,845822,TN,05,,,,,,77000,0,09/30/2022,74497,12500
H2TN05420,"LEE, TIMOTHY BRUCE",O,2,REP,49456,0,38370.77,750,0,11085.23,0,46100,0,0,0,44850,3356,TN,05,,,,,,0,0,07/15/2022,0,0
H2TN05446,"OGLES, ANDY",O,2,REP,901266.3,74433.8,445462.67,17895.86,0,455803.63,0,320000,0,0,0,320000,459262.5,TN,05,,,,,,47570,0,09/30/2022,0,0
H2TN05453,"WITTUM, CHARLES GARFIELD III",O,2,REP,77985.5,0,77985.5,0,0,0,0,11787.5,0,6839.53,0,0,66198,TN,05,,,,,,0,0,08/31/2022,20300,0
H2TN05461,"PARKS, STEWART THOMAS",O,2,REP,11251.71,0,11251.71,1030,0,0,10884.12,0,0,0,0,0,277.59,TN,05,,,,,,0,0,09/30/2022,0,0
H2TN05479,"BEIERLEIN, JEFF",O,2,REP,202152.76,0,202152.76,0,0,0,0,150000,0,5483.29,0,144516.71,47078.76,TN,05,,,,,,5000,0,09/30/2022,0,0
H4TN04015,"GORDON, BART",I,1,DEM,-40740.71,0,82166.15,0,286469.06,163562.2,0,0,0,0,0,0,0,TN,06,,,,,,0,0,09/30/2022,0,0
H6TN06155,"KENT, DAVID W.",C,1,DEM,0,0,0,0,0,0,0,0,0,0,0,16590.66,0,TN,06,,,,,,0,0,09/30/2022,0,0
H0TN06224,"ZELENIK, LOU ANN",C,2,REP,0,0,0,0,128.32,128.32,0,0,0,0,0,228000,0,TN,06,,,,,,0,0,09/30/2022,0,0
H0TN06257,"BLACK, DIANE L MRS.",I,2,REP,0,0,6284.11,0,6284.11,0,0,0,0,0,0,0,0,TN,06,,,,,,0,0,09/30/2021,0,0
H8TN06086,"MATHENY, JUDD",O,2,REP,0,0,0,0,0,0,0,0,0,0,0,0,0,TN,06,,,,,,0,0,09/30/2022,0,0
H8TN06094,"ROSE, JOHN W.",I,2,REP,1695752.49,39585,826659.66,0,454374.98,1323467.81,0,250000,0,0,250000,1997460.8,1114967.49,TN,06,,,,,,291200,0,09/30/2022,430,2500
H2TN05305,"KELLY, JACQUELYN ODESSA",O,1,DEM,955743.83,0,790301.7,0,0,165442.13,58.12,0,0,0,0,0,899268.37,TN,07,,,,,,55733.76,0,09/30/2022,6528.63,0
H2TN06030,"BLACKBURN, MARSHA MRS.",I,2,REP,2557401.69,1802359.57,1066102.25,0,1680897.9,3172197.34,0,0,0,0,0,0,469421.34,TN,07,,,,,,277052.05,0,09/30/2022,-9355,5000
H8TN07076,"GREEN, MARK DR.",I,2,REP,1505775.52,262760,1603069.92,0,275656.12,176911.72,0,0,0,50000,0,0,1053867.28,TN,07,,,,,,177998.24,650,09/30/2022,1200,0
H0TN07271,"BROWN, RONALD MR",C,3,IAP,0,0,0,0,0,9994,0,0,0,0,0,0,0,TN,07,,,,,,0,0,11/03/2022,0,0
H2TN08184,"WILLIAMS, LYNNETTE",C,1,DEM,1025,0,775,0,0,250,775,0,0,0,0,3860.19,250,TN,08,,,,,,0,0,07/15/2022,0,0
H6TN08250,"STOTTS-PEARSON, ERIKA",C,1,DEM,0,0,150,0,4137.34,3987.34,0,0,0,0,0,5717.7,0,TN,08,,,,,,0,0,09/30/2022,0,0
H0TN08246,"FINCHER, STEVE MR.",I,2,REP,7926.05,0,52470.59,0,1589577.08,1545032.54,0,0,0,0,0,0,0,TN,08,,,,,,0,0,09/30/2022,0,0
H2TN07103,"KUSTOFF, DAVID",I,2,REP,1806663.55,11600,1133504.51,0,713832.23,1386991.27,0,0,0,0,0,248000,1043458.6,TN,08,,,,,,743807.09,0,09/30/2022,1250,1500
H2TN08150,"HENDRY, ROBERT LOUIS MR.",C,2,REP,76427.32,0,74673.6,0,0,1753.72,53000,0,0,0,0,0,23427.32,TN,08,,,,,,0,0,09/30/2022,0,0
H2TN08168,"CLOUSE, GARY DEAN DR.",C,2,REP,3991.34,0,2014.4,0,0,1976.94,646.38,0,0,0,0,0,3344.96,TN,08,,,,,,0,0,11/08/2022,0,0
H4TN08099,"MILLS, JOHN JOHN",O,2,REP,4700,0,5372.26,0,783.17,110.91,0,4700,0,0,0,69669.49,0,TN,08,,,,,,0,0,09/30/2022,0,0
H6TN08151,"KELSEY, BRIAN",O,2,REP,0,0,9,0,30330.98,30321.98,0,0,0,0,0,2700,0,TN,08,,,,,,0,0,09/30/2022,0,0
H6TN08177,"LUTTRELL, MARK H JR",O,2,REP,0,0,509,0,1971.05,1462.05,0,0,0,0,0,0,0,TN,08,,,,,,0,0,09/30/2022,0,0
H6TN08185,"GREER, JOHN BRADLEY MR",O,2,REP,0,0,2326.23,0,2326.23,0,0,0,0,0,0,0,0,TN,08,,,,,,0,0,06/30/2021,0,0
H8TN07043,"LEATHERWOOD, THOMAS F III",O,2,REP,0,0,0,0,0,0,0,0,0,0,0,46416.44,0,TN,08,,,,,,0,0,09/30/2022,0,0
H2TN08077,"HART, JAMES",,3,IND,5309.43,0,4207.03,0,1115.3,2217.77,353.55,4000,0,0,0,339874.32,955,TN,08,,,,,,0,0,10/19/2022,0,0
H6TN09068,"COHEN, STEVE I MR.",I,1,DEM,509828.28,0,264993.7,0,1216118.85,1460953.43,0,0,0,0,0,0,111569.4,TN,09,,,,,,397000,0,09/30/2022,0,0
H0TN09061,"BERGMANN, CHARLOTTE",C,2,REP,237303.78,0,34770.96,2500,2565.82,45979.62,750,206332.24,0,0,0,51560.56,30108.19,TN,09,,,,,,0,0,09/30/2022,0,0
H2TN09216,"DUDLEY, CHARLES BROWN IV",C,2,REP,557196.52,0,546264.62,0,0,10931.9,5800,26178.52,0,26178.52,0,0,519318,TN,09,,,,,,5900,0,09/30/2022,190100,3400
H0TN08287,"FLINN, GEORGE S DR JR",C,3,IND,150000,0,131045.04,0,0,18954.96,0,150000,0,0,0,150000,0,TN,09,,,,,,0,0,09/30/2022,0,0
H2TN09208,"CRAIN, MARK BREWER",C,3,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,TN,09,,,,,,0,0,03/02/2022,0,0
H2TX12093,"RECTOR, CHRISTOPHER D.",C,3,NNE,0,0,0,0,0,0,0,0,0,0,0,0,0,TX,00,,,,,,0,0,06/30/2021,0,0
H0TX01108,"GILBERT, HANK",C,1,DEM,26210.58,0,31883.5,0,13015.62,7342.7,0,2600,0,18600,0,0,8521,TX,01,,,,,,0,0,09/30/2022,0,0
H2TX01146,"JEFFERSON, JRMAR",O,1,DEM,115258.38,0,64287.17,0,0,50971.21,0,73135,0,0,0,115003.94,40163.38,TX,01,,,,,,0,1960,09/30/2022,0,0
H2TX01153,"KOCEN, STEPHEN MARTIN",O,1,DEM,12273,0,9672.64,0,0,2484.04,0,3125,0,0,0,0,9148,TX,01,,,,,,0,0,03/31/2022,0,0
H2TX01104,"ATHOLI, ADITYA",O,2,REP,166327.7,0,166327.7,0,0,0,55005.57,2000,0,1510.45,0,0,104322.13,TX,01,,,,,,5000,0,03/31/2022,1182.15,0
H2TX01112,"MORAN, NATHANIEL QUENTIN",O,2,REP,935738.63,66448.36,776684.23,0,0,159054.4,10963.39,0,0,0,0,0,683935.97,TX,01,,,,,,162195,0,09/30/2022,3252,6000
H2TX32125,"PORRO, JOHN CHARLES MR.",O,2,REP,70967.83,0,64756.53,0,0,6211.3,207.22,8651.78,0,8651.78,0,0,57991.56,TX,01,,,,,,0,2500,06/30/2022,110,0
H4TX04039,"GOHMERT, LOUIS",I,2,REP,210411.78,0,283860.08,0,33661.57,20251.55,0,0,0,0,0,0,182251.78,TX,01,,,,,,24340,0,09/30/2022,0,0
H6TX01246,"WINSTON, SIMON WOOD",C,2,REP,0,0,0,0,0,0,0,0,0,0,0,26692,0,TX,01,,,,,,0,0,09/30/2022,0,0
H0TX02106,"LADJEVARDIAN, SIMA JANDAGHI",C,1,DEM,879.14,879.14,8289.49,0,7410.35,0,0,0,0,0,0,0,0,TX,02,,,,,,0,0,07/14/2021,0,0
H2TX02136,"REID, RAYNA",C,1,DEM,18104.76,0,19869.45,0,0,-1764.69,0,0,0,0,0,0,18104.76,TX,02,,,,,,0,0,01/06/2022,18584.76,0
H2TX02383,"FULFORD, ROBIN DAWN",C,1,DEM,210003.58,0,165866.51,0,0,44137.07,0,15595.55,0,0,0,15595.55,194408.03,TX,02,,,,,,0,0,09/30/2022,0,0
H6TX02095,"TURNER, JIM",C,1,DEM,0,0,52000,0,235680.14,183680.14,0,0,0,0,0,0,0,TX,02,,,,,,0,0,09/30/2022,0,0
H6TX02160,"BRYAN, PAT",O,1,DEM,0,0,0,0,2.88,2.88,0,0,0,0,0,11558.31,0,TX,02,,,,,,0,0,09/30/2022,0,0
H2TX02110,"BILLAND, MICHAEL ALAN",C,2,REP,6805.46,0,6155.73,0,0,516.79,2359.43,0,0,0,0,0,4446.03,TX,02,,,,,,0,0,12/31/2021,0,0
H2TX02417,"LANGELLA, LEWIS MILAM",C,2,REP,8971.05,0,8870.32,0,0,100.73,0,0,3200,0,0,3200,5771.05,TX,02,,,,,,0,0,09/30/2022,0,0
H2TX08158,"ELLIS, JAMESON",O,2,REP,56518.26,0,53948.93,0,0,2251.08,2380,0,0,0,0,0,54060,TX,02,,,,,,0,0,09/30/2022,0,0
H2TX08232,"ETWOP, MARTIN",O,2,REP,20874,0,16137.5,0,0,4736.5,0,0,0,0,0,0,20874,TX,02,,,,,,0,0,09/30/2022,0,0
H8TX02166,"CRENSHAW, DANIEL",I,2,REP,15027830.85,992888.59,15004395.89,0,1852714.69,1876149.65,0,0,0,0,0,0,13050997.37,TX,02,,,,,,802426.15,0,09/30/2022,331450.95,3740
H8TX02208,"SPIERS, JON P DR",O,2,REP,0,0,0,0,-168.65,-168.65,0,0,0,0,0,60992.55,0,TX,02,,,,,,0,0,06/30/2021,0,0
H0TX02114,"SCHEIRMAN, ELLIOTT ROBERT",C,3,LIB,0,0,0,0,0,0,0,0,0,0,0,0,0,TX,02,,,,,,0,0,01/31/2021,0,0
H0TX03120,"SEIKALY, HELANE LULU SAWSAN",C,1,DEM,14112.8,0,14454.59,0,341.79,0,0,0,0,0,0,0,0,TX,03,,,,,,0,0,06/30/2021,0,0
H2TX03266,"TUCKER, TERRY",O,1,DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,TX,03,,,,,,0,0,03/15/2021,0,0
H2TX03274,"SRIVASTAVA, SANDEEP KUMAR",O,1,DEM,314992.26,0,231154.32,0,0,83837.94,1767.51,161733,0,0,0,161733,145491.75,TX,03,,,,,,6000,0,09/30/2022,0,0
H8TX03099,"BURCH, LORIE",C,1,DEM,673.28,0,0,0,-673.28,0,0,673.28,0,0,0,20322.78,0,TX,03,,,,,,0,0,09/30/2022,0,0
H2TX03290,"SELF, KEITH ALAN MR",O,2,REP,498300.31,0,296839.6,0,0,197460.71,27770.63,0,0,0,0,0,372029.68,TX,03,,,,,,98500,0,09/30/2022,300,0
H2TX03308,"WILLIAMS, RICKEY",O,2,REP,3125,0,3125,0,0,0,0,0,0,0,0,0,3125,TX,03,,,,,,0,0,03/07/2022,0,0
H2TX03316,"IVANOVSKIS, JEREMY DANIEL",O,2,REP,6013.43,0,5728.43,0,0,285,533.73,0,0,0,0,7239.7,5479.7,TX,03,,,,,,0,0,09/30/2022,0,0
H8TX03123,"TAYLOR, NICHOLAS V.",I,2,REP,2709606.91,363918.56,2725185.76,0,22497.99,6919.14,9041.93,585000,0,15600,0,1088192.1,1042558.48,TX,03,,,,,,709087.94,0,09/30/2022,259971.39,81000
H2TX04116,"SHELBY, DOC MR",C,1,DEM,8481,0,11620.77,0,370,-2769.77,0,0,0,0,0,3125,8481,TX,04,,,,,,0,0,03/31/2022,0,0
H2TX04124,"OMERE, IROGHAMA C",C,1,DEM,74498.85,0,44567.22,0,0,29931.63,0,30000,0,0,0,30000,42148.85,TX,04,,,,,,2350,0,06/30/2022,0,0
H0TX04193,"RANSOM, TRAVIS",C,2,REP,0,0,8549.5,0,29904.98,21355.48,0,0,0,0,0,0,0,TX,04,,,,,,0,0,09/30/2022,0,0
H0TX04219,"FALLON, PATRICK",I,2,REP,880885.73,212402.24,854310.67,0,162108.77,188683.83,0,150000,0,150000,0,25000,260829.19,TX,04,,,,,,257654.3,0,09/30/2022,0,0
H0TX32079,"MCLENDON, FLOYD JR.",C,2,REP,148.7,0,4486.06,0,50081.26,45743.9,0,0,0,0,0,0,125,TX,04,,,,,,0,0,09/30/2022,0,0
H2TX04132,"THOMAS, DANIEL M.",C,2,REP,53266,0,53066,0,0,200,0,2700,0,39.74,0,14551.21,50566,TX,04,,,,,,0,0,09/30/2022,0,0
H2TX04140,"HARPER, JOHN EDWARD SR.",C,2,REP,113733.51,0,113733.51,0,0,0,9510.61,100000,0,965.4,0,99034.6,3972.9,TX,04,,,,,,250,0,03/24/2022,317.9,0
H4TX04153,"RATCLIFFE, JOHN L",I,2,REP,22.72,0,373600.44,0,373577.72,0,0,0,0,0,0,225300,0,TX,04,,,,,,0,0,09/30/2022,0,0
H0TX04243,"JONES, TRACY SHAWN",C,3,W,0,0,2407.39,0,2407.39,0,0,0,0,0,0,0,0,TX,04,,,,,,0,0,02/02/2021,0,0
H0TX05109,"SALTER, CAROLYN",C,1,DEM,0,0,28736.28,0,28736.28,0,0,0,0,28736.28,0,150161.94,0,TX,05,,,,,,0,0,03/31/2021,0,0
H2TX05220,"GEARING, CHARLES M.",C,1,DEM,205332.05,0,205332.05,0,0,0,0,0,0,0,0,0,205332.05,TX,05,,,,,,0,0,12/31/2021,0,0
